 (1.000000000000000056e-01+0.000000000000000000e+00j), (8.509999999999999787e+00+0.000000000000000000e+00j), (4.895596272423387574e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (8.609999999999999432e+00+0.000000000000000000e+00j), (4.896674841250466259e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (8.710000000000000853e+00+0.000000000000000000e+00j), (4.897731356970949634e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (8.810000000000000497e+00+0.000000000000000000e+00j), (4.898766488998841928e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (8.910000000000000142e+00+0.000000000000000000e+00j), (4.899780879915549558e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.009999999999999787e+00+0.000000000000000000e+00j), (4.900775146783034053e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.109999999999999432e+00+0.000000000000000000e+00j), (4.901749882534750524e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.210000000000000853e+00+0.000000000000000000e+00j), (4.902705656941768186e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.310000000000000497e+00+0.000000000000000000e+00j), (4.903643017858960174e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.410000000000000142e+00+0.000000000000000000e+00j), (4.904562399178902243e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.509999999999999787e+00+0.000000000000000000e+00j), (4.905464502489891854e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.610000000000001208e+00+0.000000000000000000e+00j), (4.906349703729064871e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.710000000000000853e+00+0.000000000000000000e+00j), (4.907218483606747839e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.810000000000000497e+00+0.000000000000000000e+00j), (4.908071294801393814e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (9.910000000000000142e+00+0.000000000000000000e+00j), (4.908908573508853901e-01+0.000000000000000000e+00j)
 (1.000000000000000056e-01+0.000000000000000000e+00j), (1.000999999999999979e+01+0.000000000000000000e+00j), (4.909730740183227971e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.000000000000000021e-02+0.000000000000000000e+00j), (4.683284634991035089e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.100000000000000006e-01+0.000000000000000000e+00j), (3.645596412742047598e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.100000000000000200e-01+0.000000000000000000e+00j), (3.593370886157132293e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.100000000000000533e-01+0.000000000000000000e+00j), (3.659731456102883751e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.100000000000000311e-01+0.000000000000000000e+00j), (3.736454241029606993e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.100000000000000089e-01+0.000000000000000000e+00j), (3.808033261075553511e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.100000000000000977e-01+0.000000000000000000e+00j), (3.872849300962182828e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (7.100000000000000755e-01+0.000000000000000000e+00j), (3.931394449382761280e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (8.100000000000000533e-01+0.000000000000000000e+00j), (3.984406865599465219e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (9.100000000000000311e-01+0.000000000000000000e+00j), (4.032574778256654557e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.010000000000000009e+00+0.000000000000000000e+00j), (4.076499232260509809e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.110000000000000098e+00+0.000000000000000000e+00j), (4.116694387059987026e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.210000000000000187e+00+0.000000000000000000e+00j), (4.153600809506052816e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.310000000000000053e+00+0.000000000000000000e+00j), (4.187595615088728351e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.410000000000000142e+00+0.000000000000000000e+00j), (4.219002192603107382e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.510000000000000009e+00+0.000000000000000000e+00j), (4.248100680128347184e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.610000000000000098e+00+0.000000000000000000e+00j), (4.275131934061086048e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.710000000000000187e+00+0.000000000000000000e+00j), (4.300305848202319869e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.810000000000000053e+00+0.000000000000000000e+00j), (4.323804639110300219e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (1.910000000000000142e+00+0.000000000000000000e+00j), (4.345788596003430371e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.009999999999999787e+00+0.000000000000000000e+00j), (4.366398198963937771e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.109999999999999876e+00+0.000000000000000000e+00j), (4.385757141023772787e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.209999999999999964e+00+0.000000000000000000e+00j), (4.403975088021981343e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.310000000000000053e+00+0.000000000000000000e+00j), (4.421149332285004840e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.410000000000000142e+00+0.000000000000000000e+00j), (4.437366467306730344e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.509999999999999787e+00+0.000000000000000000e+00j), (4.452703862976086224e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.609999999999999876e+00+0.000000000000000000e+00j), (4.467230992224039965e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.709999999999999964e+00+0.000000000000000000e+00j), (4.481009711216007441e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.810000000000000053e+00+0.000000000000000000e+00j), (4.494096328112258676e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (2.910000000000000142e+00+0.000000000000000000e+00j), (4.506541786967607210e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.009999999999999787e+00+0.000000000000000000e+00j), (4.518391698248360733e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.109999999999999876e+00+0.000000000000000000e+00j), (4.529686757037263978e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.209999999999999964e+00+0.000000000000000000e+00j), (4.540466083562301747e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.310000000000000053e+00+0.000000000000000000e+00j), (4.550763713282540701e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.410000000000000142e+00+0.000000000000000000e+00j), (4.560611731986931594e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.509999999999999787e+00+0.000000000000000000e+00j), (4.570038052763922276e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.609999999999999876e+00+0.000000000000000000e+00j), (4.579068835541232341e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.709999999999999964e+00+0.000000000000000000e+00j), (4.587729183757089935e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.810000000000000053e+00+0.000000000000000000e+00j), (4.596039832379185119e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (3.910000000000000142e+00+0.000000000000000000e+00j), (4.604023793192145164e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.009999999999999787e+00+0.000000000000000000e+00j), (4.611698890185316202e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.110000000000000320e+00+0.000000000000000000e+00j), (4.619082624669285653e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.209999999999999964e+00+0.000000000000000000e+00j), (4.626191271733094412e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.309999999999999609e+00+0.000000000000000000e+00j), (4.633039886630307969e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.410000000000000142e+00+0.000000000000000000e+00j), (4.639642457205157555e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.509999999999999787e+00+0.000000000000000000e+00j), (4.646011988717480556e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.610000000000000320e+00+0.000000000000000000e+00j), (4.652160577467287506e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.709999999999999964e+00+0.000000000000000000e+00j), (4.658100077747504009e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.810000000000000497e+00+0.000000000000000000e+00j), (4.663839310062172783e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (4.910000000000000142e+00+0.000000000000000000e+00j), (4.669389848981576052e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.009999999999999787e+00+0.000000000000000000e+00j), (4.674760232175432795e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.110000000000000320e+00+0.000000000000000000e+00j), (4.679959164271536021e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.209999999999999964e+00+0.000000000000000000e+00j), (4.684994689651049149e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.310000000000000497e+00+0.000000000000000000e+00j), (4.689874383530668878e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.410000000000000142e+00+0.000000000000000000e+00j), (4.694605360117368731e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.509999999999999787e+00+0.000000000000000000e+00j), (4.699194309275689929e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.610000000000000320e+00+0.000000000000000000e+00j), (4.703647526173859728e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.709999999999999964e+00+0.000000000000000000e+00j), (4.707970935162827941e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.810000000000000497e+00+0.000000000000000000e+00j), (4.712170126592320485e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (5.910000000000000142e+00+0.000000000000000000e+00j), (4.716250372743693853e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.009999999999999787e+00+0.000000000000000000e+00j), (4.720216652129475277e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.110000000000000320e+00+0.000000000000000000e+00j), (4.724073669476395176e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.209999999999999964e+00+0.000000000000000000e+00j), (4.727825874026623798e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.310000000000000497e+00+0.000000000000000000e+00j), (4.731477476517121361e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.410000000000000142e+00+0.000000000000000000e+00j), (4.735032471108026053e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.509999999999999787e+00+0.000000000000000000e+00j), (4.738494630283122677e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.610000000000000320e+00+0.000000000000000000e+00j), (4.741867545741957346e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.709999999999999964e+00+0.000000000000000000e+00j), (4.745154621057955380e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.810000000000000497e+00+0.000000000000000000e+00j), (4.748359089273595512e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (6.910000000000000142e+00+0.000000000000000000e+00j), (4.751484023407679391e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (7.009999999999999787e+00+0.000000000000000000e+00j), (4.754532346238807827e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (7.110000000000000320e+00+0.000000000000000000e+00j), (4.757506839119183262e-01+0.000000000000000000e+00j)
 (2.000000000000000111e-01+0.000000000000000000e+00j), (7.209999999999999964e+00+0.000000000000000000e+00j), (4.760410150483824210e-01+0.000000000000000000e+00j)
